2025-11-01	07:01:24	WAIT	P151	R024
2025-11-01	07:01:25	HOLD	P151	R024
2025-11-01	07:01:26	WAIT	P153	R024
2025-11-01	07:01:27	HOLD	P153	R024
2025-11-01	07:01:28	WAIT	P154	R024
2025-11-01	07:01:29	HOLD	P154	R024
2025-11-01	07:01:30	WAIT	P155	R024
2025-11-01	07:01:31	HOLD	P155	R024
2025-11-01	07:01:32	WAIT	P157	R024
2025-11-01	07:01:33	HOLD	P157	R024
2025-11-01	07:01:34	WAIT	P158	R024
2025-11-01	07:01:35	HOLD	P158	R024
2025-11-01	07:01:36	WAIT	P160	R024
2025-11-01	07:01:37	HOLD	P160	R024
2025-11-01	07:01:38	WAIT	P161	R024
2025-11-01	07:01:39	HOLD	P161	R024
2025-11-01	07:01:40	WAIT	P165	R024
2025-11-01	07:01:41	HOLD	P165	R024
2025-11-01	07:01:42	WAIT	P166	R024
2025-11-01	07:01:43	HOLD	P166	R024
2025-11-01	07:01:44	WAIT	P167	R024
2025-11-01	07:01:45	HOLD	P167	R024
2025-11-01	07:01:46	WAIT	P168	R024
2025-11-01	07:01:47	HOLD	P168	R024
2025-11-01	07:01:48	WAIT	P170	R024
2025-11-01	07:01:49	HOLD	P170	R024
2025-11-01	07:01:50	WAIT	P172	R024
2025-11-01	07:01:51	HOLD	P172	R024
2025-11-01	07:01:52	WAIT	P173	R024
2025-11-01	07:01:53	HOLD	P173	R024
2025-11-01	07:01:54	WAIT	P174	R024
2025-11-01	07:01:55	HOLD	P174	R024
2025-11-01	07:01:56	WAIT	P175	R024
2025-11-01	07:01:57	HOLD	P175	R024
2025-11-01	07:01:58	WAIT	P176	R024
2025-11-01	07:01:59	HOLD	P176	R024
2025-11-01	07:02:00	WAIT	P178	R024
2025-11-01	07:02:01	HOLD	P178	R024
2025-11-01	07:02:02	WAIT	P179	R024
2025-11-01	07:02:03	HOLD	P179	R024
2025-11-01	07:02:04	WAIT	P180	R024
2025-11-01	07:02:05	HOLD	P180	R024
2025-11-01	07:02:06	WAIT	P181	R024
2025-11-01	07:02:07	HOLD	P181	R024
2025-11-01	07:02:08	WAIT	P182	R024
2025-11-01	07:02:09	HOLD	P182	R024
2025-11-01	07:02:10	WAIT	P184	R024
2025-11-01	07:02:11	HOLD	P184	R024
2025-11-01	07:02:12	WAIT	P185	R024
2025-11-01	07:02:13	HOLD	P185	R024
2025-11-01	07:02:14	WAIT	P187	R024
2025-11-01	07:02:15	HOLD	P187	R024
2025-11-01	07:02:16	WAIT	P188	R024
2025-11-01	07:02:17	HOLD	P188	R024
2025-11-01	07:02:18	WAIT	P190	R024
2025-11-01	07:02:19	HOLD	P190	R024
2025-11-01	07:02:20	WAIT	P191	R024
2025-11-01	07:02:21	HOLD	P191	R024
2025-11-01	07:02:22	WAIT	P192	R024
2025-11-01	07:02:23	HOLD	P192	R024
2025-11-01	07:02:24	WAIT	P193	R024
2025-11-01	07:02:25	HOLD	P193	R024
2025-11-01	07:02:26	WAIT	P194	R024
2025-11-01	07:02:27	HOLD	P194	R024
2025-11-01	07:02:28	WAIT	P196	R024
2025-11-01	07:02:29	HOLD	P196	R024
2025-11-01	07:02:30	WAIT	P197	R024
2025-11-01	07:02:31	HOLD	P197	R024
2025-11-01	07:02:32	WAIT	P198	R024
2025-11-01	07:02:33	HOLD	P198	R024
2025-11-01	07:02:44	WAIT	P101	R012
2025-11-01	07:02:45	HOLD	P101	R012
2025-11-01	07:02:46	WAIT	P103	R012
2025-11-01	07:02:47	HOLD	P103	R012
2025-11-01	07:02:48	WAIT	P106	R012
2025-11-01	07:02:49	HOLD	P106	R012
2025-11-01	07:02:50	WAIT	P107	R012
2025-11-01	07:02:51	HOLD	P107	R012
2025-11-01	07:02:52	WAIT	P108	R012
2025-11-01	07:02:53	HOLD	P108	R012
2025-11-01	07:02:54	WAIT	P109	R012
2025-11-01	07:02:55	HOLD	P109	R012
2025-11-01	07:02:56	WAIT	P110	R012
2025-11-01	07:02:57	HOLD	P110	R012
2025-11-01	07:02:58	WAIT	P111	R012
2025-11-01	07:02:59	HOLD	P111	R012
2025-11-01	07:03:00	WAIT	P114	R012
2025-11-01	07:03:01	HOLD	P114	R012
2025-11-01	07:03:02	WAIT	P115	R012
2025-11-01	07:03:03	HOLD	P115	R012
2025-11-01	07:03:04	WAIT	P116	R012
2025-11-01	07:03:05	HOLD	P116	R012
2025-11-01	07:03:06	WAIT	P118	R012
2025-11-01	07:03:07	HOLD	P118	R012
2025-11-01	07:03:08	WAIT	P119	R012
2025-11-01	07:03:09	HOLD	P119	R012
2025-11-01	07:03:10	WAIT	P120	R012
2025-11-01	07:03:11	HOLD	P120	R012
2025-11-01	07:03:12	WAIT	P121	R012
2025-11-01	07:03:13	HOLD	P121	R012
2025-11-01	07:03:14	WAIT	P122	R012
2025-11-01	07:03:15	HOLD	P122	R012
2025-11-01	07:03:16	WAIT	P123	R012
2025-11-01	07:03:17	HOLD	P123	R012
2025-11-01	07:03:18	WAIT	P124	R012
2025-11-01	07:03:19	HOLD	P124	R012
2025-11-01	07:03:20	WAIT	P126	R012
2025-11-01	07:03:21	HOLD	P126	R012
2025-11-01	07:03:22	WAIT	P127	R012
2025-11-01	07:03:23	HOLD	P127	R012
2025-11-01	07:03:24	WAIT	P128	R012
2025-11-01	07:03:25	HOLD	P128	R012
2025-11-01	07:03:26	WAIT	P129	R012
2025-11-01	07:03:27	HOLD	P129	R012
2025-11-01	07:03:28	WAIT	P130	R012
2025-11-01	07:03:29	HOLD	P130	R012
2025-11-01	07:03:30	WAIT	P131	R012
2025-11-01	07:03:31	HOLD	P131	R012
2025-11-01	07:03:32	WAIT	P133	R012
2025-11-01	07:03:33	HOLD	P133	R012
2025-11-01	07:03:34	WAIT	P134	R012
2025-11-01	07:03:35	HOLD	P134	R012
2025-11-01	07:03:36	WAIT	P135	R012
2025-11-01	07:03:37	HOLD	P135	R012
2025-11-01	07:03:38	WAIT	P136	R012
2025-11-01	07:03:39	HOLD	P136	R012
2025-11-01	07:03:40	WAIT	P137	R012
2025-11-01	07:03:41	HOLD	P137	R012
2025-11-01	07:03:42	WAIT	P138	R012
2025-11-01	07:03:43	HOLD	P138	R012
2025-11-01	07:03:44	WAIT	P139	R012
2025-11-01	07:03:45	HOLD	P139	R012
2025-11-01	07:03:46	WAIT	P140	R012
2025-11-01	07:03:47	HOLD	P140	R012
2025-11-01	07:03:48	WAIT	P141	R012
2025-11-01	07:03:49	HOLD	P141	R012
2025-11-01	07:03:50	WAIT	P144	R012
2025-11-01	07:03:51	HOLD	P144	R012
2025-11-01	07:03:52	WAIT	P147	R012
2025-11-01	07:03:53	HOLD	P147	R012
2025-11-01	07:03:54	WAIT	P148	R012
2025-11-01	07:03:55	HOLD	P148	R012
2025-11-01	07:04:06	WAIT	P149	R036
2025-11-01	07:04:07	HOLD	P149	R036
2025-11-01	07:04:08	WAIT	P151	R036
2025-11-01	07:04:09	HOLD	P151	R036
2025-11-01	07:04:10	WAIT	P153	R036
2025-11-01	07:04:11	HOLD	P153	R036
2025-11-01	07:04:12	WAIT	P154	R036
2025-11-01	07:04:13	HOLD	P154	R036
2025-11-01	07:04:14	WAIT	P155	R036
2025-11-01	07:04:15	HOLD	P155	R036
2025-11-01	07:04:16	WAIT	P157	R036
2025-11-01	07:04:17	HOLD	P157	R036
2025-11-01	07:04:18	WAIT	P158	R036
2025-11-01	07:04:19	HOLD	P158	R036
2025-11-01	07:04:20	WAIT	P160	R036
2025-11-01	07:04:21	HOLD	P160	R036
2025-11-01	07:04:22	WAIT	P161	R036
2025-11-01	07:04:23	HOLD	P161	R036
2025-11-01	07:04:24	WAIT	P165	R036
2025-11-01	07:04:25	HOLD	P165	R036
2025-11-01	07:04:26	WAIT	P166	R036
2025-11-01	07:04:27	HOLD	P166	R036
2025-11-01	07:04:28	WAIT	P167	R036
2025-11-01	07:04:29	HOLD	P167	R036
2025-11-01	07:04:30	WAIT	P168	R036
2025-11-01	07:04:31	HOLD	P168	R036
2025-11-01	07:04:32	WAIT	P170	R036
2025-11-01	07:04:33	HOLD	P170	R036
2025-11-01	07:04:34	WAIT	P172	R036
2025-11-01	07:04:35	HOLD	P172	R036
2025-11-01	07:04:36	WAIT	P173	R036
2025-11-01	07:04:37	HOLD	P173	R036
2025-11-01	07:04:38	WAIT	P174	R036
2025-11-01	07:04:39	HOLD	P174	R036
2025-11-01	07:04:40	WAIT	P175	R036
2025-11-01	07:04:41	HOLD	P175	R036
2025-11-01	07:04:42	WAIT	P176	R036
2025-11-01	07:04:43	HOLD	P176	R036
2025-11-01	07:04:44	WAIT	P178	R036
2025-11-01	07:04:45	HOLD	P178	R036
2025-11-01	07:04:46	WAIT	P179	R036
2025-11-01	07:04:47	HOLD	P179	R036
2025-11-01	07:04:48	WAIT	P180	R036
2025-11-01	07:04:49	HOLD	P180	R036
2025-11-01	07:04:50	WAIT	P181	R036
2025-11-01	07:04:51	HOLD	P181	R036
2025-11-01	07:04:52	WAIT	P182	R036
2025-11-01	07:04:53	HOLD	P182	R036
2025-11-01	07:04:54	WAIT	P184	R036
2025-11-01	07:04:55	HOLD	P184	R036
2025-11-01	07:04:56	WAIT	P185	R036
2025-11-01	07:04:57	HOLD	P185	R036
2025-11-01	07:04:58	WAIT	P187	R036
2025-11-01	07:04:59	HOLD	P187	R036
2025-11-01	07:05:00	WAIT	P188	R036
2025-11-01	07:05:01	HOLD	P188	R036
2025-11-01	07:05:02	WAIT	P190	R036
2025-11-01	07:05:03	HOLD	P190	R036
2025-11-01	07:05:04	WAIT	P191	R036
2025-11-01	07:05:05	HOLD	P191	R036
2025-11-01	07:05:06	WAIT	P192	R036
2025-11-01	07:05:07	HOLD	P192	R036
2025-11-01	07:05:08	WAIT	P193	R036
2025-11-01	07:05:09	HOLD	P193	R036
2025-11-01	07:05:10	WAIT	P194	R036
2025-11-01	07:05:11	HOLD	P194	R036
2025-11-01	07:05:12	WAIT	P196	R036
2025-11-01	07:05:13	HOLD	P196	R036
2025-11-01	07:05:14	WAIT	P197	R036
2025-11-01	07:05:15	HOLD	P197	R036
2025-11-01	07:05:16	WAIT	P198	R036
2025-11-01	07:05:17	HOLD	P198	R036
2025-11-01	07:05:28	WAIT	P101	R028
2025-11-01	07:05:29	HOLD	P101	R028
2025-11-01	07:05:30	WAIT	P103	R028
2025-11-01	07:05:31	HOLD	P103	R028
2025-11-01	07:05:32	WAIT	P106	R028
2025-11-01	07:05:33	HOLD	P106	R028
2025-11-01	07:05:34	WAIT	P107	R028
2025-11-01	07:05:35	HOLD	P107	R028
2025-11-01	07:05:36	WAIT	P108	R028
2025-11-01	07:05:37	HOLD	P108	R028
2025-11-01	07:05:38	WAIT	P109	R028
2025-11-01	07:05:39	HOLD	P109	R028
2025-11-01	07:05:40	WAIT	P110	R028
2025-11-01	07:05:41	HOLD	P110	R028
2025-11-01	07:05:42	WAIT	P111	R028
2025-11-01	07:05:43	HOLD	P111	R028
2025-11-01	07:05:44	WAIT	P114	R028
2025-11-01	07:05:45	HOLD	P114	R028
2025-11-01	07:05:46	WAIT	P115	R028
2025-11-01	07:05:47	HOLD	P115	R028
2025-11-01	07:05:48	WAIT	P116	R028
2025-11-01	07:05:49	HOLD	P116	R028
2025-11-01	07:05:50	WAIT	P118	R028
2025-11-01	07:05:51	HOLD	P118	R028
2025-11-01	07:05:52	WAIT	P119	R028
2025-11-01	07:05:53	HOLD	P119	R028
2025-11-01	07:05:54	WAIT	P120	R028
2025-11-01	07:05:55	HOLD	P120	R028
2025-11-01	07:05:56	WAIT	P121	R028
2025-11-01	07:05:57	HOLD	P121	R028
2025-11-01	07:05:58	WAIT	P122	R028
2025-11-01	07:05:59	HOLD	P122	R028
2025-11-01	07:06:00	WAIT	P123	R028
2025-11-01	07:06:01	HOLD	P123	R028
2025-11-01	07:06:02	WAIT	P124	R028
2025-11-01	07:06:03	HOLD	P124	R028
2025-11-01	07:06:04	WAIT	P126	R028
2025-11-01	07:06:05	HOLD	P126	R028
2025-11-01	07:06:06	WAIT	P127	R028
2025-11-01	07:06:07	HOLD	P127	R028
2025-11-01	07:06:08	WAIT	P128	R028
2025-11-01	07:06:09	HOLD	P128	R028
2025-11-01	07:06:10	WAIT	P129	R028
2025-11-01	07:06:11	HOLD	P129	R028
2025-11-01	07:06:12	WAIT	P130	R028
2025-11-01	07:06:13	HOLD	P130	R028
2025-11-01	07:06:14	WAIT	P131	R028
2025-11-01	07:06:15	HOLD	P131	R028
2025-11-01	07:06:16	WAIT	P133	R028
2025-11-01	07:06:17	HOLD	P133	R028
2025-11-01	07:06:18	WAIT	P134	R028
2025-11-01	07:06:19	HOLD	P134	R028
2025-11-01	07:06:20	WAIT	P135	R028
2025-11-01	07:06:21	HOLD	P135	R028
2025-11-01	07:06:22	WAIT	P136	R028
2025-11-01	07:06:23	HOLD	P136	R028
2025-11-01	07:06:24	WAIT	P137	R028
2025-11-01	07:06:25	HOLD	P137	R028
2025-11-01	07:06:26	WAIT	P138	R028
2025-11-01	07:06:27	HOLD	P138	R028
2025-11-01	07:06:28	WAIT	P139	R028
2025-11-01	07:06:29	HOLD	P139	R028
2025-11-01	07:06:30	WAIT	P140	R028
2025-11-01	07:06:31	HOLD	P140	R028
2025-11-01	07:06:32	WAIT	P141	R028
2025-11-01	07:06:33	HOLD	P141	R028
2025-11-01	07:06:34	WAIT	P144	R028
2025-11-01	07:06:35	HOLD	P144	R028
2025-11-01	07:06:36	WAIT	P147	R028
2025-11-01	07:06:37	HOLD	P147	R028
2025-11-01	07:06:38	WAIT	P148	R028
2025-11-01	07:06:39	HOLD	P148	R028
2025-11-01	07:06:50	WAIT	P154	R001
2025-11-01	07:06:51	HOLD	P154	R001
2025-11-01	07:06:52	WAIT	P154	R002
2025-11-01	07:06:53	HOLD	P154	R002
2025-11-01	07:06:54	WAIT	P154	R003
2025-11-01	07:06:55	HOLD	P154	R003
2025-11-01	07:06:56	WAIT	P154	R004
2025-11-01	07:06:57	HOLD	P154	R004
2025-11-01	07:06:58	WAIT	P154	R005
2025-11-01	07:06:59	HOLD	P154	R005
2025-11-01	07:07:00	WAIT	P154	R006
2025-11-01	07:07:01	HOLD	P154	R006
2025-11-01	07:07:02	WAIT	P154	R007
2025-11-01	07:07:03	HOLD	P154	R007
2025-11-01	07:07:04	WAIT	P154	R008
2025-11-01	07:07:05	HOLD	P154	R008
2025-11-01	07:07:06	WAIT	P154	R009
2025-11-01	07:07:07	HOLD	P154	R009
2025-11-01	07:07:08	WAIT	P154	R010
2025-11-01	07:07:09	HOLD	P154	R010
2025-11-01	07:07:10	WAIT	P154	R011
2025-11-01	07:07:11	HOLD	P154	R011
2025-11-01	07:07:22	WAIT	P158	R013
2025-11-01	07:07:23	HOLD	P158	R013
2025-11-01	07:07:24	WAIT	P158	R014
2025-11-01	07:07:25	HOLD	P158	R014
2025-11-01	07:07:26	WAIT	P158	R015
2025-11-01	07:07:27	HOLD	P158	R015
2025-11-01	07:07:28	WAIT	P158	R016
2025-11-01	07:07:29	HOLD	P158	R016
2025-11-01	07:07:30	WAIT	P158	R017
2025-11-01	07:07:31	HOLD	P158	R017
2025-11-01	07:07:32	WAIT	P158	R018
2025-11-01	07:07:33	HOLD	P158	R018
2025-11-01	07:07:34	WAIT	P158	R019
2025-11-01	07:07:35	HOLD	P158	R019
2025-11-01	07:07:36	WAIT	P158	R020
2025-11-01	07:07:37	HOLD	P158	R020
2025-11-01	07:07:38	WAIT	P158	R021
2025-11-01	07:07:39	HOLD	P158	R021
2025-11-01	07:07:40	WAIT	P158	R022
2025-11-01	07:07:41	HOLD	P158	R022
2025-11-01	07:07:42	WAIT	P158	R023
2025-11-01	07:07:43	HOLD	P158	R023
2025-11-01	07:07:54	WAIT	P131	R025
2025-11-01	07:07:55	HOLD	P131	R025
2025-11-01	07:07:56	WAIT	P131	R026
2025-11-01	07:07:57	HOLD	P131	R026
2025-11-01	07:07:58	WAIT	P131	R027
2025-11-01	07:07:59	HOLD	P131	R027
2025-11-01	07:08:00	WAIT	P131	R029
2025-11-01	07:08:01	HOLD	P131	R029
2025-11-01	07:08:02	WAIT	P131	R030
2025-11-01	07:08:03	HOLD	P131	R030
2025-11-01	07:08:04	WAIT	P131	R031
2025-11-01	07:08:05	HOLD	P131	R031
2025-11-01	07:08:06	WAIT	P131	R033
2025-11-01	07:08:07	HOLD	P131	R033
2025-11-01	07:08:08	WAIT	P131	R034
2025-11-01	07:08:09	HOLD	P131	R034
2025-11-01	07:08:10	WAIT	P131	R035
2025-11-01	07:08:11	HOLD	P131	R035
2025-11-01	07:08:12	WAIT	P131	R037
2025-11-01	07:08:13	HOLD	P131	R037
2025-11-01	07:08:14	WAIT	P131	R038
2025-11-01	07:08:15	HOLD	P131	R038
2025-11-01	07:08:26	WAIT	P139	R039
2025-11-01	07:08:27	HOLD	P139	R039
2025-11-01	07:08:28	WAIT	P139	R040
2025-11-01	07:08:29	HOLD	P139	R040
2025-11-01	07:08:30	WAIT	P139	R041
2025-11-01	07:08:31	HOLD	P139	R041
2025-11-01	07:08:32	WAIT	P139	R042
2025-11-01	07:08:33	HOLD	P139	R042
2025-11-01	07:08:34	WAIT	P139	R043
2025-11-01	07:08:35	HOLD	P139	R043
2025-11-01	07:08:36	WAIT	P139	R044
2025-11-01	07:08:37	HOLD	P139	R044
2025-11-01	07:08:38	WAIT	P139	R045
2025-11-01	07:08:39	HOLD	P139	R045
2025-11-01	07:08:40	WAIT	P139	R046
2025-11-01	07:08:41	HOLD	P139	R046
2025-11-01	07:08:42	WAIT	P139	R047
2025-11-01	07:08:43	HOLD	P139	R047
2025-11-01	07:08:44	WAIT	P139	R048
2025-11-01	07:08:45	HOLD	P139	R048
2025-11-01	07:08:46	WAIT	P139	R049
2025-11-01	07:08:47	HOLD	P139	R049
2025-11-01	07:08:58	WAIT	P167	R001
2025-11-01	07:08:59	HOLD	P167	R001
2025-11-01	07:09:00	WAIT	P167	R002
2025-11-01	07:09:01	HOLD	P167	R002
2025-11-01	07:09:02	WAIT	P167	R003
2025-11-01	07:09:03	HOLD	P167	R003
2025-11-01	07:09:04	WAIT	P167	R004
2025-11-01	07:09:05	HOLD	P167	R004
2025-11-01	07:09:06	WAIT	P167	R005
2025-11-01	07:09:07	HOLD	P167	R005
2025-11-01	07:09:08	WAIT	P167	R006
2025-11-01	07:09:09	HOLD	P167	R006
2025-11-01	07:09:10	WAIT	P167	R007
2025-11-01	07:09:11	HOLD	P167	R007
2025-11-01	07:09:12	WAIT	P167	R008
2025-11-01	07:09:13	HOLD	P167	R008
2025-11-01	07:09:14	WAIT	P167	R009
2025-11-01	07:09:15	HOLD	P167	R009
2025-11-01	07:09:16	WAIT	P167	R010
2025-11-01	07:09:17	HOLD	P167	R010
2025-11-01	07:09:18	WAIT	P167	R011
2025-11-01	07:09:19	HOLD	P167	R011
2025-11-01	07:09:30	WAIT	P101	R001
2025-11-01	07:09:31	HOLD	P101	R001
2025-11-01	07:09:32	WAIT	P102	R002
2025-11-01	07:09:33	HOLD	P102	R002
2025-11-01	07:09:34	WAIT	P103	R003
2025-11-01	07:09:35	HOLD	P103	R003
2025-11-01	07:09:36	WAIT	P104	R004
2025-11-01	07:09:37	HOLD	P104	R004
2025-11-01	07:09:38	WAIT	P105	R005
2025-11-01	07:09:39	HOLD	P105	R005
2025-11-01	07:09:40	WAIT	P106	R006
2025-11-01	07:09:41	HOLD	P106	R006
2025-11-01	07:09:42	WAIT	P107	R007
2025-11-01	07:09:43	HOLD	P107	R007
2025-11-01	07:09:44	WAIT	P108	R008
2025-11-01	07:09:45	HOLD	P108	R008
2025-11-01	07:09:46	WAIT	P109	R009
2025-11-01	07:09:47	HOLD	P109	R009
2025-11-01	07:09:48	WAIT	P110	R010
2025-11-01	07:09:49	HOLD	P110	R010
2025-11-01	07:09:50	WAIT	P111	R011
2025-11-01	07:09:51	HOLD	P111	R011
2025-11-01	07:09:52	WAIT	P112	R013
2025-11-01	07:09:53	HOLD	P112	R013
2025-11-01	07:09:54	WAIT	P113	R014
2025-11-01	07:09:55	HOLD	P113	R014
2025-11-01	07:09:56	WAIT	P114	R015
2025-11-01	07:09:57	HOLD	P114	R015
2025-11-01	07:09:58	WAIT	P115	R016
2025-11-01	07:09:59	HOLD	P115	R016
2025-11-01	07:10:00	WAIT	P116	R017
2025-11-01	07:10:01	HOLD	P116	R017
2025-11-01	07:10:02	WAIT	P117	R018
2025-11-01	07:10:03	HOLD	P117	R018
2025-11-01	07:10:04	WAIT	P118	R019
2025-11-01	07:10:05	HOLD	P118	R019
2025-11-01	07:10:06	WAIT	P119	R020
2025-11-01	07:10:07	HOLD	P119	R020
2025-11-01	07:10:08	WAIT	P120	R021
2025-11-01	07:10:09	HOLD	P120	R021
2025-11-01	07:10:10	WAIT	P121	R022
2025-11-01	07:10:11	HOLD	P121	R022
2025-11-01	07:10:12	WAIT	P122	R023
2025-11-01	07:10:13	HOLD	P122	R023
2025-11-01	07:10:14	WAIT	P123	R025
2025-11-01	07:10:15	HOLD	P123	R025
2025-11-01	07:10:16	WAIT	P124	R026
2025-11-01	07:10:17	HOLD	P124	R026
2025-11-01	07:10:18	WAIT	P125	R027
2025-11-01	07:10:19	HOLD	P125	R027
2025-11-01	07:10:20	WAIT	P126	R029
2025-11-01	07:10:21	HOLD	P126	R029
2025-11-01	07:10:22	WAIT	P127	R030
2025-11-01	07:10:23	HOLD	P127	R030
2025-11-01	07:10:24	WAIT	P128	R031
2025-11-01	07:10:25	HOLD	P128	R031
2025-11-01	07:10:26	WAIT	P129	R033
2025-11-01	07:10:27	HOLD	P129	R033
2025-11-01	07:10:28	WAIT	P130	R034
2025-11-01	07:10:29	HOLD	P130	R034
2025-11-01	07:10:30	WAIT	P132	R037
2025-11-01	07:10:31	HOLD	P132	R037
2025-11-01	07:10:32	WAIT	P133	R038
2025-11-01	07:10:33	HOLD	P133	R038
2025-11-01	07:10:34	WAIT	P134	R039
2025-11-01	07:10:35	HOLD	P134	R039
2025-11-01	07:10:36	WAIT	P135	R040
2025-11-01	07:10:37	HOLD	P135	R040
2025-11-01	07:10:38	WAIT	P136	R041
2025-11-01	07:10:39	HOLD	P136	R041
2025-11-01	07:10:40	WAIT	P137	R042
2025-11-01	07:10:41	HOLD	P137	R042
2025-11-01	07:10:42	WAIT	P138	R043
2025-11-01	07:10:43	HOLD	P138	R043
2025-11-01	07:10:44	WAIT	P140	R045
2025-11-01	07:10:45	HOLD	P140	R045
2025-11-01	07:10:46	WAIT	P141	R046
2025-11-01	07:10:47	HOLD	P141	R046
2025-11-01	07:10:48	WAIT	P142	R047
2025-11-01	07:10:49	HOLD	P142	R047
2025-11-01	07:10:50	WAIT	P143	R048
2025-11-01	07:10:51	HOLD	P143	R048
2025-11-01	07:10:52	WAIT	P144	R049
2025-11-01	07:10:53	HOLD	P144	R049
2025-11-01	07:10:54	WAIT	P145	R032
2025-11-01	07:10:55	HOLD	P145	R032
2025-11-01	07:10:56	WAIT	P146	R024
2025-11-01	07:10:57	HOLD	P146	R024
2025-11-01	07:10:58	WAIT	P148	R036
2025-11-01	07:10:59	HOLD	P148	R036
2025-11-01	07:11:00	WAIT	P149	R028
2025-11-01	07:11:01	HOLD	P149	R028
2025-11-01	07:11:02	WAIT	P150	R001
2025-11-01	07:11:03	HOLD	P150	R001
2025-11-01	07:11:04	WAIT	P151	R002
2025-11-01	07:11:05	HOLD	P151	R002
2025-11-01	07:11:06	WAIT	P152	R003
2025-11-01	07:11:07	HOLD	P152	R003
2025-11-01	07:11:08	WAIT	P153	R004
2025-11-01	07:11:09	HOLD	P153	R004
2025-11-01	07:11:10	WAIT	P155	R006
2025-11-01	07:11:11	HOLD	P155	R006
2025-11-01	07:11:12	WAIT	P156	R007
2025-11-01	07:11:13	HOLD	P156	R007
2025-11-01	07:11:14	WAIT	P157	R008
2025-11-01	07:11:15	HOLD	P157	R008
2025-11-01	07:11:16	WAIT	P158	R009
2025-11-01	07:11:17	HOLD	P158	R009
2025-11-01	07:11:18	WAIT	P159	R010
2025-11-01	07:11:19	HOLD	P159	R010
2025-11-01	07:11:20	WAIT	P160	R011
2025-11-01	07:11:21	HOLD	P160	R011
2025-11-01	07:11:22	WAIT	P161	R013
